,Pre-pulse (mV),,Holding Potential: -120mV,,,,,,,,,,,,,,,,,,,,
Time (ms),-90,-80,-70,-60,-50,-40,-30,-20,-10,0,10,20,30,40,,,,,,,,,
149.20,-1.30E-11,-1.64E-12,1.83E-11,3.93E-12,-2.18E-11,-3.41E-11,-4.00E-11,-5.14E-11,-7.53E-11,-1.14E-10,-1.54E-10,-2.20E-10,-4.36E-10,-7.44E-10,,,,,,,,,
149.30,-1.20E-11,5.46E-13,2.61E-11,4.86E-12,-1.99E-11,-6.56E-12,-3.94E-11,-5.17E-11,-8.78E-11,-1.15E-10,-1.58E-10,-2.14E-10,-4.34E-10,-7.48E-10,,,,,,,,,
149.40,-2.24E-11,1.09E-11,1.89E-11,-1.20E-11,1.29E-11,-1.50E-11,-4.25E-11,-4.20E-11,-1.03E-10,-1.15E-10,-1.61E-10,-2.10E-10,-4.38E-10,-7.41E-10,,,,,,,,,
149.50,-1.17E-11,7.74E-12,1.83E-11,-1.20E-11,6.31E-12,-2.78E-11,-1.87E-11,-5.11E-11,-9.09E-11,-1.01E-10,-1.41E-10,-2.13E-10,-4.45E-10,-7.47E-10,,,,,,,,,
149.60,-1.61E-11,-6.64E-12,2.36E-11,-3.89E-12,3.50E-12,-3.00E-11,-1.69E-11,-5.14E-11,-7.34E-11,-9.73E-11,-1.42E-10,-2.25E-10,-4.38E-10,-7.44E-10,,,,,,,,,
149.70,-1.49E-11,-1.41E-11,1.86E-11,-1.26E-11,9.95E-13,-3.19E-11,-2.91E-11,-5.30E-11,-6.78E-11,-1.01E-10,-1.54E-10,-2.38E-10,-4.36E-10,-7.52E-10,,,,,,,,,
149.80,-3.29E-12,-7.04E-13,-9.84E-12,-4.51E-12,-8.07E-12,-3.84E-11,-2.72E-11,-4.89E-11,-6.90E-11,-8.44E-11,-1.56E-10,-2.41E-10,-4.33E-10,-7.39E-10,,,,,,,,,
149.90,-1.08E-11,5.23E-12,-1.71E-12,3.93E-12,-1.49E-11,-3.03E-11,-4.44E-11,-3.89E-11,-5.12E-11,-9.51E-11,-1.62E-10,-2.37E-10,-4.64E-10,-7.61E-10,,,,,,,,,
150.00,-8.92E-12,1.84E-11,1.55E-11,1.42E-11,-2.21E-11,-2.50E-11,-2.91E-11,-4.58E-11,-6.31E-11,-1.09E-10,-1.68E-10,-2.34E-10,-4.51E-10,-7.54E-10,,,,,,,,,
150.10,-1.73E-12,1.90E-11,2.27E-11,8.61E-12,-4.00E-11,-2.50E-11,-3.37E-11,-3.58E-11,-6.53E-11,-1.17E-10,-1.51E-10,-2.37E-10,-4.41E-10,-7.33E-10,,,,,,,,,
150.20,-2.36E-12,8.59E-13,1.77E-11,8.30E-12,-4.18E-11,-3.06E-11,-4.06E-11,-3.39E-11,-6.62E-11,-1.13E-10,-1.31E-10,-2.18E-10,-4.42E-10,-7.44E-10,,,,,,,,,
150.30,-9.55E-12,-3.21E-12,6.73E-12,5.18E-12,-3.71E-11,-1.62E-11,-3.03E-11,-4.49E-11,-7.09E-11,-1.08E-10,-1.25E-10,-2.19E-10,-4.46E-10,-7.51E-10,,,,,,,,,
150.40,-7.36E-12,-2.23E-11,2.04E-12,2.68E-12,-2.06E-11,-2.81E-11,-5.16E-11,-7.64E-11,-8.69E-11,-1.06E-10,-1.45E-10,-2.11E-10,-4.38E-10,-7.69E-10,,,,,,,,,
150.50,-3.11E-11,-2.70E-11,3.29E-12,-7.01E-12,-1.06E-11,-2.47E-11,-4.47E-11,-6.95E-11,-7.50E-11,-1.07E-10,-1.65E-10,-2.18E-10,-4.49E-10,-7.65E-10,,,,,,,,,
150.60,-4.17E-11,-9.14E-12,-3.90E-12,-2.20E-11,1.13E-11,-1.72E-11,-2.03E-11,-6.30E-11,-5.53E-11,-1.02E-10,-1.57E-10,-2.14E-10,-4.48E-10,-7.71E-10,,,,,,,,,
150.70,-3.33E-11,-3.92E-13,1.11E-11,8.30E-12,6.00E-12,-2.06E-11,-3.66E-11,-5.20E-11,-6.84E-11,-1.17E-10,-1.64E-10,-2.29E-10,-4.36E-10,-7.59E-10,,,,,,,,,
150.80,-1.99E-11,8.67E-12,9.23E-12,2.68E-12,-5.68E-13,-3.19E-11,-3.50E-11,-5.55E-11,-7.59E-11,-1.17E-10,-1.64E-10,-2.22E-10,-4.41E-10,-7.37E-10,,,,,,,,,
150.90,-3.92E-12,1.02E-11,1.11E-11,1.27E-11,-1.93E-11,-3.22E-11,-2.81E-11,-5.95E-11,-5.78E-11,-1.12E-10,-1.77E-10,-2.34E-10,-4.37E-10,-7.40E-10,,,,,,,,,
151.00,-2.36E-12,1.52E-11,2.49E-11,8.93E-12,-2.06E-11,-2.56E-11,-3.47E-11,-6.30E-11,-5.68E-11,-1.17E-10,-1.50E-10,-2.25E-10,-4.36E-10,-7.38E-10,,,,,,,,,
151.10,5.15E-12,8.36E-12,2.83E-11,-7.63E-13,-8.70E-12,-1.41E-11,-4.66E-11,-7.52E-11,-6.03E-11,-1.03E-10,-1.47E-10,-2.28E-10,-4.47E-10,-7.44E-10,,,,,,,,,
151.20,-4.81E-13,-6.33E-12,5.79E-12,-1.51E-11,-1.84E-11,-2.19E-11,-3.47E-11,-7.17E-11,-5.43E-11,-1.04E-10,-1.29E-10,-2.26E-10,-4.64E-10,-7.46E-10,,,,,,,,,
151.30,-1.70E-11,2.42E-12,-8.28E-12,-6.39E-12,-3.06E-11,-3.19E-11,-3.37E-11,-6.52E-11,-5.50E-11,-9.45E-11,-1.37E-10,-2.43E-10,-4.54E-10,-7.57E-10,,,,,,,,,
151.40,-2.05E-11,-3.92E-13,1.02E-11,-8.89E-12,-2.40E-11,-3.72E-11,-3.69E-11,-4.42E-11,-6.06E-11,-1.06E-10,-1.47E-10,-2.40E-10,-4.40E-10,-7.65E-10,,,,,,,,,
151.50,-1.83E-11,-6.96E-12,1.95E-11,-7.33E-12,-2.28E-11,-3.69E-11,-3.47E-11,-4.58E-11,-5.34E-11,-1.00E-10,-1.58E-10,-2.32E-10,-4.47E-10,-7.64E-10,,,,,,,,,
151.60,-3.39E-11,-8.83E-12,1.33E-11,1.75E-13,-2.15E-11,-3.25E-11,-1.84E-11,-6.11E-11,-7.72E-11,-8.79E-11,-1.46E-10,-2.20E-10,-4.42E-10,-7.53E-10,,,,,,,,,
151.70,-1.89E-11,1.12E-11,3.29E-12,4.87E-13,-9.95E-12,-1.78E-11,-2.19E-11,-5.52E-11,-8.31E-11,-1.04E-10,-1.34E-10,-2.26E-10,-4.44E-10,-7.41E-10,,,,,,,,,
151.80,2.96E-12,8.05E-12,-6.71E-12,1.74E-12,-8.07E-12,-2.34E-11,-2.15E-11,-6.49E-11,-6.72E-11,-1.01E-10,-1.55E-10,-2.20E-10,-4.55E-10,-7.42E-10,,,,,,,,,
151.90,1.42E-11,7.74E-12,2.66E-12,2.99E-12,-5.57E-12,-3.00E-11,-4.12E-11,-6.55E-11,-6.09E-11,-1.09E-10,-1.57E-10,-2.32E-10,-4.60E-10,-7.60E-10,,,,,,,,,
152.00,-1.49E-11,9.30E-12,7.98E-12,4.24E-12,-1.06E-11,-2.66E-11,-3.34E-11,-4.92E-11,-5.43E-11,-1.08E-10,-1.70E-10,-2.28E-10,-4.53E-10,-7.49E-10,,,,,,,,,
152.10,-1.39E-11,8.36E-12,1.36E-11,1.75E-13,-1.84E-11,-4.91E-11,-3.59E-11,-6.64E-11,-5.75E-11,-9.51E-11,-1.68E-10,-2.28E-10,-4.42E-10,-7.42E-10,,,,,,,,,
152.20,6.08E-12,8.59E-13,1.05E-11,1.74E-12,-1.82E-12,-4.31E-11,-4.50E-11,-5.42E-11,-5.72E-11,-1.00E-10,-1.60E-10,-2.34E-10,-4.51E-10,-7.59E-10,,,,,,,,,
152.30,-3.61E-12,-2.54E-11,-6.71E-12,2.36E-12,-1.31E-11,-1.09E-11,-3.84E-11,-5.86E-11,-4.93E-11,-1.10E-10,-1.64E-10,-2.24E-10,-4.41E-10,-7.57E-10,,,,,,,,,
152.40,-5.80E-12,-3.38E-11,1.27E-11,1.21E-11,-1.65E-11,-1.06E-11,-2.75E-11,-7.24E-11,-6.15E-11,-1.14E-10,-1.57E-10,-2.36E-10,-4.44E-10,-7.64E-10,,,,,,,,,
152.50,-2.67E-12,-2.23E-11,2.98E-12,8.00E-13,-1.59E-11,-2.06E-11,-2.28E-11,-5.74E-11,-7.62E-11,-1.18E-10,-1.51E-10,-2.17E-10,-4.49E-10,-7.49E-10,,,,,,,,,
152.60,-1.49E-11,-7.27E-12,1.08E-11,-7.95E-12,-1.19E-12,-2.53E-11,-3.69E-11,-5.39E-11,-6.50E-11,-1.10E-10,-1.43E-10,-2.32E-10,-4.32E-10,-7.58E-10,,,,,,,,,
152.70,-2.98E-12,-7.58E-12,2.33E-11,-1.39E-11,-4.01E-12,-4.34E-11,-1.97E-11,-4.52E-11,-6.84E-11,-1.06E-10,-1.42E-10,-2.27E-10,-4.37E-10,-7.60E-10,,,,,,,,,
152.80,-1.99E-11,-1.33E-12,5.79E-12,-6.70E-12,-1.31E-11,-4.03E-11,-2.84E-11,-5.80E-11,-4.18E-11,-1.06E-10,-1.46E-10,-2.19E-10,-4.46E-10,-7.52E-10,,,,,,,,,
152.90,-3.30E-11,2.37E-11,5.17E-12,4.55E-12,-1.93E-11,-2.38E-11,-3.75E-11,-4.55E-11,-5.12E-11,-9.98E-11,-1.45E-10,-2.29E-10,-4.43E-10,-7.38E-10,,,,,,,,,
153.00,-2.98E-12,2.09E-11,-2.96E-12,8.00E-13,-1.65E-11,-3.94E-11,-3.66E-11,-4.86E-11,-6.84E-11,-9.79E-11,-1.49E-10,-2.37E-10,-4.38E-10,-7.42E-10,,,,,,,,,
153.10,-1.69E-13,2.40E-11,7.67E-12,2.99E-12,-5.26E-12,-3.88E-11,-3.34E-11,-5.20E-11,-4.97E-11,-8.35E-11,-1.45E-10,-2.39E-10,-4.41E-10,-7.39E-10,,,,,,,,,
153.20,1.64E-11,1.09E-11,2.14E-11,1.74E-12,-7.44E-12,-4.72E-11,-2.65E-11,-4.17E-11,-5.56E-11,-8.85E-11,-1.46E-10,-2.35E-10,-4.22E-10,-7.55E-10,,,,,,,,,
153.30,1.64E-11,-4.46E-12,1.89E-11,4.87E-13,-1.49E-11,-2.41E-11,-1.72E-11,-2.70E-11,-6.78E-11,-8.48E-11,-1.46E-10,-2.31E-10,-4.43E-10,-7.69E-10,,,,,,,,,
153.40,-3.92E-12,-1.64E-12,3.08E-11,7.68E-12,-1.19E-12,-3.13E-11,-1.50E-11,-2.48E-11,-5.68E-11,-1.07E-10,-1.35E-10,-2.48E-10,-4.38E-10,-7.61E-10,,,,,,,,,
153.50,4.57E-13,-1.20E-11,3.83E-11,-4.51E-12,-2.44E-12,-1.62E-11,-3.28E-11,-3.61E-11,-6.09E-11,-1.02E-10,-1.38E-10,-2.35E-10,-4.42E-10,-7.47E-10,,,,,,,,,
153.60,5.46E-12,-1.04E-11,2.45E-11,-1.70E-12,-6.82E-12,-5.93E-12,-4.62E-11,-3.99E-11,-6.62E-11,-1.09E-10,-1.46E-10,-2.31E-10,-4.45E-10,-7.35E-10,,,,,,,,,
153.70,3.27E-12,-8.83E-12,3.92E-12,9.55E-12,9.75E-12,-1.22E-11,-4.97E-11,-4.02E-11,-7.50E-11,-1.26E-10,-1.39E-10,-2.37E-10,-4.41E-10,-7.59E-10,,,,,,,,,
153.80,-4.86E-12,5.86E-12,1.08E-11,1.55E-11,-1.19E-12,-2.84E-11,-5.50E-11,-5.52E-11,-7.53E-11,-1.23E-10,-1.56E-10,-2.27E-10,-4.33E-10,-7.71E-10,,,,,,,,,
153.90,-1.42E-11,1.40E-11,1.52E-11,1.96E-11,-1.34E-11,-3.34E-11,-3.00E-11,-5.39E-11,-5.31E-11,-1.14E-10,-1.56E-10,-2.25E-10,-4.31E-10,-7.76E-10,,,,,,,,,
154.00,-4.86E-12,-9.14E-12,1.17E-11,1.96E-11,-5.88E-12,-3.75E-11,-1.84E-11,-4.27E-11,-6.25E-11,-1.16E-10,-1.69E-10,-2.32E-10,-4.29E-10,-7.66E-10,,,,,,,,,
154.10,-2.17E-11,-1.23E-11,4.23E-12,-1.26E-11,2.56E-12,-3.59E-11,-3.73E-12,-4.42E-11,-6.59E-11,-1.03E-10,-1.76E-10,-2.23E-10,-4.22E-10,-7.60E-10,,,,,,,,,
154.20,-2.61E-11,1.09E-11,2.66E-12,-1.92E-11,-1.51E-12,-5.72E-11,-2.31E-11,-5.02E-11,-6.22E-11,-9.63E-11,-1.56E-10,-2.10E-10,-4.35E-10,-7.63E-10,,,,,,,,,
154.30,-1.14E-11,1.68E-11,-4.61E-13,-1.48E-11,-1.34E-11,-5.66E-11,-5.28E-11,-5.45E-11,-5.84E-11,-8.88E-11,-1.41E-10,-2.27E-10,-4.52E-10,-7.69E-10,,,,,,,,,
154.40,-1.80E-11,-3.92E-13,7.98E-12,-3.89E-12,-2.44E-12,-4.72E-11,-5.97E-11,-4.02E-11,-7.22E-11,-1.03E-10,-1.44E-10,-2.26E-10,-4.48E-10,-7.70E-10,,,,,,,,,
154.50,-1.14E-11,-5.39E-12,5.48E-12,-7.01E-12,-1.43E-11,-2.06E-11,-5.59E-11,-3.05E-11,-7.87E-11,-9.48E-11,-1.48E-10,-2.18E-10,-4.74E-10,-7.62E-10,,,,,,,,,
154.60,-5.48E-12,9.92E-12,2.35E-12,7.05E-12,-1.37E-11,-2.34E-11,-5.41E-11,-5.36E-11,-6.68E-11,-8.79E-11,-1.38E-10,-2.22E-10,-4.64E-10,-7.73E-10,,,,,,,,,
154.70,3.90E-12,1.37E-11,-1.40E-12,8.00E-13,-6.51E-12,-3.41E-11,-5.06E-11,-4.77E-11,-7.62E-11,-8.13E-11,-1.54E-10,-2.41E-10,-4.53E-10,-7.68E-10,,,,,,,,,
154.80,7.65E-12,-7.04E-13,1.80E-11,6.43E-12,-3.07E-12,-3.44E-11,-4.44E-11,-3.20E-11,-7.81E-11,-9.63E-11,-1.72E-10,-2.52E-10,-4.43E-10,-7.83E-10,,,,,,,,,
154.90,-6.42E-12,-1.33E-12,1.27E-11,1.02E-11,-7.13E-12,-3.63E-11,-3.97E-11,-3.24E-11,-7.43E-11,-1.01E-10,-1.68E-10,-2.29E-10,-4.39E-10,-7.73E-10,,,,,,,,,
155.00,-1.73E-12,1.93E-11,1.89E-11,-2.51E-11,-5.88E-12,-2.94E-11,-3.62E-11,-3.77E-11,-7.43E-11,-1.24E-10,-1.55E-10,-2.19E-10,-4.30E-10,-7.72E-10,,,,,,,,,
155.10,-2.30E-11,5.86E-12,9.85E-12,-1.92E-11,-2.28E-11,-3.66E-11,-3.78E-11,-5.80E-11,-7.93E-11,-1.32E-10,-1.54E-10,-2.43E-10,-4.31E-10,-7.58E-10,,,,,,,,,
155.20,-1.33E-11,-5.71E-12,-3.27E-12,-1.23E-11,-3.00E-11,-3.59E-11,-3.53E-11,-6.39E-11,-5.93E-11,-1.28E-10,-1.41E-10,-2.39E-10,-4.36E-10,-7.48E-10,,,,,,,,,
155.30,-5.17E-12,2.11E-12,-1.42E-11,-1.83E-11,-9.01E-12,-3.94E-11,-2.75E-11,-5.95E-11,-8.12E-11,-1.03E-10,-1.54E-10,-2.15E-10,-4.30E-10,-7.56E-10,,,,,,,,,
155.40,7.65E-12,-1.33E-12,1.42E-11,-1.20E-11,-8.70E-12,-5.75E-11,-2.69E-11,-5.39E-11,-7.75E-11,-9.85E-11,-1.58E-10,-2.07E-10,-4.32E-10,-7.73E-10,,,,,,,,,
155.50,3.90E-12,-1.64E-12,3.08E-11,4.86E-12,-7.44E-12,-4.25E-11,-4.00E-11,-4.30E-11,-6.81E-11,-1.09E-10,-1.59E-10,-2.21E-10,-4.41E-10,-7.69E-10,,,,,,,,,
155.60,-1.83E-11,2.33E-13,-7.03E-12,1.77E-11,-1.18E-11,-4.78E-11,-4.72E-11,-3.89E-11,-7.75E-11,-1.07E-10,-1.48E-10,-2.16E-10,-4.43E-10,-7.64E-10,,,,,,,,,
155.70,-1.61E-11,1.12E-11,-7.65E-12,-6.39E-12,-2.24E-11,-5.09E-11,-4.72E-11,-5.67E-11,-7.25E-11,-9.54E-11,-1.37E-10,-2.36E-10,-4.54E-10,-7.77E-10,,,,,,,,,
155.80,-5.80E-12,1.17E-12,1.61E-11,5.18E-12,-5.57E-12,-3.28E-11,-5.16E-11,-5.83E-11,-5.34E-11,-1.07E-10,-1.45E-10,-2.44E-10,-4.41E-10,-7.72E-10,,,,,,,,,
155.90,-1.42E-11,-2.89E-12,9.54E-12,2.67E-11,1.79E-11,-2.00E-11,-3.62E-11,-4.92E-11,-7.59E-11,-9.85E-11,-1.54E-10,-2.48E-10,-4.43E-10,-7.62E-10,,,,,,,,,
156.00,-1.64E-11,-3.52E-12,-3.59E-12,1.33E-11,7.87E-12,-3.25E-11,-3.81E-11,-4.77E-11,-7.97E-11,-1.09E-10,-1.54E-10,-2.47E-10,-4.31E-10,-7.54E-10,,,,,,,,,
156.10,-1.11E-12,1.87E-11,1.64E-13,2.05E-12,-6.19E-12,-5.47E-11,-3.44E-11,-3.77E-11,-6.93E-11,-1.04E-10,-1.57E-10,-2.34E-10,-4.33E-10,-7.38E-10,,,,,,,,,
156.20,-1.30E-11,3.40E-11,-7.03E-12,7.05E-12,6.83E-13,-5.28E-11,-3.06E-11,-4.45E-11,-6.68E-11,-1.04E-10,-1.59E-10,-2.43E-10,-4.34E-10,-7.28E-10,,,,,,,,,
156.30,-5.80E-12,3.37E-11,-4.21E-12,1.24E-11,-1.03E-11,-3.59E-11,-2.06E-11,-5.49E-11,-4.50E-11,-9.45E-11,-1.48E-10,-2.26E-10,-4.41E-10,-7.55E-10,,,,,,,,,
156.40,-1.49E-11,1.40E-11,-1.49E-13,3.93E-12,-1.96E-11,-4.06E-11,-3.78E-11,-5.08E-11,-4.56E-11,-1.13E-10,-1.39E-10,-2.24E-10,-4.47E-10,-7.56E-10,,,,,,,,,
156.50,-2.24E-11,-6.02E-12,2.30E-11,-6.39E-12,-1.56E-11,-4.38E-11,-3.84E-11,-4.02E-11,-6.28E-11,-1.20E-10,-1.60E-10,-2.35E-10,-4.41E-10,-7.57E-10,,,,,,,,,
156.60,-1.74E-11,-8.21E-12,2.14E-11,-7.95E-12,-1.19E-12,-4.22E-11,-2.53E-11,-5.27E-11,-7.72E-11,-1.19E-10,-1.49E-10,-2.26E-10,-4.38E-10,-7.65E-10,,,,,,,,,
156.70,-1.20E-11,6.49E-12,1.36E-11,1.43E-12,3.70E-13,-2.63E-11,-1.62E-11,-5.77E-11,-7.25E-11,-9.98E-11,-1.41E-10,-2.21E-10,-4.48E-10,-7.56E-10,,,,,,,,,
156.80,-4.86E-12,1.21E-11,8.29E-12,-8.27E-12,5.68E-12,-2.97E-11,-2.31E-11,-6.11E-11,-6.62E-11,-9.41E-11,-1.40E-10,-2.20E-10,-4.51E-10,-7.63E-10,,,,,,,,,
156.90,-1.67E-11,9.61E-12,-2.65E-12,-1.80E-11,1.85E-11,-3.34E-11,-1.90E-11,-5.58E-11,-7.15E-11,-9.23E-11,-1.41E-10,-2.35E-10,-4.60E-10,-7.42E-10,,,,,,,,,
157.00,-1.74E-11,1.37E-11,-2.65E-12,-1.86E-11,1.41E-11,-4.16E-11,-2.56E-11,-5.55E-11,-7.90E-11,-9.32E-11,-1.43E-10,-2.47E-10,-4.44E-10,-7.60E-10,,,,,,,,,
157.10,-1.52E-11,1.18E-11,-3.90E-12,-8.89E-12,1.32E-11,-5.84E-11,-4.53E-11,-4.42E-11,-7.25E-11,-9.29E-11,-1.32E-10,-2.41E-10,-4.26E-10,-7.75E-10,,,,,,,,,
157.20,-1.42E-11,3.43E-11,-1.09E-12,9.55E-12,2.16E-11,-5.47E-11,-5.12E-11,-5.17E-11,-8.56E-11,-1.05E-10,-1.50E-10,-2.24E-10,-4.20E-10,-7.57E-10,,,,,,,,,
157.30,-9.55E-12,1.81E-11,-1.64E-11,2.05E-12,1.10E-11,-4.34E-11,-4.44E-11,-4.39E-11,-8.00E-11,-9.51E-11,-1.75E-10,-2.30E-10,-4.20E-10,-7.65E-10,,,,,,,,,
157.40,-1.11E-11,6.80E-12,-8.28E-12,-5.14E-12,-8.38E-12,-1.84E-11,-3.47E-11,-5.20E-11,-7.40E-11,-8.29E-11,-1.58E-10,-2.36E-10,-4.33E-10,-7.44E-10,,,,,,,,,
157.50,-1.17E-11,7.11E-12,-5.15E-12,5.49E-12,-1.18E-11,-2.50E-11,-1.69E-11,-4.52E-11,-5.40E-11,-1.16E-10,-1.40E-10,-2.31E-10,-4.43E-10,-7.37E-10,,,,,,,,,
157.60,-1.14E-11,-3.92E-13,-3.59E-12,6.43E-12,-1.43E-11,-3.41E-11,-1.25E-11,-2.86E-11,-4.56E-11,-1.10E-10,-1.39E-10,-2.17E-10,-4.27E-10,-7.25E-10,,,,,,,,,
157.70,-1.58E-11,1.68E-11,5.17E-12,9.86E-12,-5.26E-12,-4.59E-11,-3.50E-11,-4.17E-11,-6.43E-11,-1.03E-10,-1.47E-10,-2.21E-10,-4.29E-10,-7.44E-10,,,,,,,,,
157.80,-1.39E-11,1.40E-11,1.42E-11,1.30E-11,3.18E-12,-4.22E-11,-4.09E-11,-5.11E-11,-7.34E-11,-1.12E-10,-1.59E-10,-2.28E-10,-4.22E-10,-7.62E-10,,,,,,,,,
157.90,-1.27E-11,-3.83E-12,8.60E-12,1.08E-11,4.43E-12,-4.28E-11,-3.09E-11,-5.61E-11,-7.40E-11,-1.18E-10,-1.61E-10,-2.30E-10,-4.35E-10,-7.61E-10,,,,,,,,,
158.00,-2.77E-11,3.05E-12,1.11E-11,-9.52E-12,-1.56E-11,-3.00E-11,-4.84E-11,-5.89E-11,-7.53E-11,-1.21E-10,-1.63E-10,-2.39E-10,-4.35E-10,-7.50E-10,,,,,,,,,
158.10,-3.08E-11,2.33E-13,9.23E-12,-1.36E-11,-1.53E-11,-3.31E-11,-3.25E-11,-7.30E-11,-7.68E-11,-1.09E-10,-1.56E-10,-2.47E-10,-4.47E-10,-7.62E-10,,,,,,,,,
158.20,-1.95E-11,-7.91E-14,1.41E-12,1.74E-11,-9.95E-12,-1.44E-11,-2.12E-11,-7.24E-11,-6.15E-11,-1.08E-10,-1.58E-10,-2.38E-10,-4.54E-10,-7.55E-10,,,,,,,,,
158.30,1.39E-12,-2.58E-12,-3.90E-12,1.74E-11,-1.31E-11,-3.00E-11,-2.22E-11,-6.05E-11,-7.50E-11,-1.03E-10,-1.64E-10,-2.36E-10,-4.39E-10,-7.61E-10,,,,,,,,,
158.40,8.58E-12,1.17E-12,3.60E-12,1.58E-11,5.74E-14,-3.59E-11,-2.25E-11,-3.05E-11,-7.53E-11,-1.13E-10,-1.49E-10,-2.43E-10,-4.30E-10,-7.64E-10,,,,,,,,,
158.50,-4.86E-12,1.21E-11,4.77E-13,1.36E-11,1.85E-11,-4.19E-11,-2.62E-11,-4.17E-11,-6.37E-11,-1.26E-10,-1.43E-10,-2.37E-10,-4.29E-10,-7.54E-10,,,,,,,,,
158.60,-1.64E-11,5.55E-12,-8.59E-12,1.36E-11,9.44E-12,-3.38E-11,-3.84E-11,-4.74E-11,-6.22E-11,-1.18E-10,-1.50E-10,-2.30E-10,-4.18E-10,-7.61E-10,,,,,,,,,
158.70,-1.99E-11,-3.92E-13,-1.61E-11,-4.83E-12,-7.13E-12,-2.56E-11,-3.84E-11,-5.61E-11,-5.22E-11,-1.09E-10,-1.51E-10,-2.26E-10,-4.43E-10,-7.56E-10,,,,,,,,,
158.80,-2.20E-11,5.23E-12,-1.95E-11,-5.14E-12,-2.44E-12,-2.00E-11,-3.41E-11,-4.52E-11,-4.31E-11,-1.11E-10,-1.58E-10,-2.28E-10,-4.51E-10,-7.55E-10,,,,,,,,,
158.90,-3.08E-11,1.02E-11,-5.78E-12,-1.08E-12,9.95E-13,-1.25E-11,-2.37E-11,-5.14E-11,-4.65E-11,-1.06E-10,-1.63E-10,-2.37E-10,-4.48E-10,-7.49E-10,,,,,,,,,
159.00,-1.83E-11,2.52E-11,1.55E-11,1.17E-11,1.62E-12,-3.03E-11,-2.56E-11,-4.24E-11,-5.65E-11,-1.08E-10,-1.56E-10,-2.26E-10,-4.30E-10,-7.44E-10,,,,,,,,,
159.10,-1.14E-11,3.31E-11,2.52E-11,1.52E-11,-3.07E-12,-4.09E-11,-2.09E-11,-5.11E-11,-6.47E-11,-1.00E-10,-1.58E-10,-2.05E-10,-4.30E-10,-7.42E-10,,,,,,,,,
159.20,-1.20E-11,8.05E-12,2.70E-11,5.49E-12,-9.32E-12,-2.41E-11,-1.50E-11,-6.11E-11,-5.50E-11,-9.29E-11,-1.51E-10,-2.04E-10,-4.28E-10,-7.42E-10,,,,,,,,,
159.30,-2.42E-11,-1.16E-11,-1.40E-12,-1.08E-12,-8.80E-13,-2.25E-11,-2.25E-11,-6.70E-11,-5.84E-11,-1.17E-10,-1.40E-10,-2.18E-10,-4.49E-10,-7.55E-10,,,,,,,,,
159.40,-2.08E-11,1.17E-12,-1.80E-11,3.30E-12,-7.13E-12,-3.25E-11,-4.69E-11,-4.30E-11,-6.28E-11,-1.19E-10,-1.56E-10,-2.21E-10,-4.38E-10,-7.69E-10,,,,,,,,,
159.50,-1.20E-11,1.52E-11,-1.48E-11,-1.64E-11,-2.03E-11,-3.56E-11,-5.41E-11,-3.80E-11,-6.78E-11,-1.12E-10,-1.62E-10,-2.27E-10,-4.26E-10,-7.72E-10,,,,,,,,,
159.60,-1.95E-11,6.49E-12,3.60E-12,-8.27E-12,-1.31E-11,-3.25E-11,-4.50E-11,-6.52E-11,-4.93E-11,-1.05E-10,-1.51E-10,-2.30E-10,-4.28E-10,-7.71E-10,,,,,,,,,
159.70,-2.67E-11,-1.64E-12,4.23E-12,5.80E-12,-1.18E-11,-2.63E-11,-2.72E-11,-5.86E-11,-5.78E-11,-1.19E-10,-1.30E-10,-2.37E-10,-4.33E-10,-7.58E-10,,,,,,,,,
159.80,-1.11E-11,8.59E-13,2.98E-12,1.49E-11,-2.44E-12,-2.09E-11,-3.72E-11,-5.33E-11,-7.87E-11,-1.03E-10,-1.54E-10,-2.36E-10,-4.39E-10,-7.58E-10,,,,,,,,,
159.90,3.90E-12,-1.13E-11,-3.90E-12,2.68E-12,-9.01E-12,-1.34E-11,-3.75E-11,-5.30E-11,-4.90E-11,-1.03E-10,-1.41E-10,-2.23E-10,-4.39E-10,-7.50E-10,,,,,,,,,
160.00,-9.55E-12,-7.58E-12,-5.46E-12,2.05E-12,-9.32E-12,-2.81E-11,-4.44E-11,-5.92E-11,-5.90E-11,-1.08E-10,-1.32E-10,-2.22E-10,-4.22E-10,-7.54E-10,,,,,,,,,
160.10,-2.92E-11,5.86E-12,3.92E-12,1.05E-11,1.47E-11,-2.50E-11,-3.75E-11,-5.49E-11,-4.78E-11,-1.19E-10,-1.51E-10,-2.20E-10,-4.22E-10,-7.49E-10,,,,,,,,,
160.20,-3.46E-11,1.02E-11,5.79E-12,3.05E-11,1.07E-11,-2.84E-11,-2.44E-11,-5.70E-11,-4.59E-11,-1.40E-10,-1.64E-10,-2.18E-10,-4.23E-10,-7.72E-10,,,,,,,,,
160.30,-3.02E-11,5.55E-12,-2.96E-12,6.43E-12,8.81E-12,-3.78E-11,-2.03E-11,-4.74E-11,-3.90E-11,-1.32E-10,-1.59E-10,-2.18E-10,-4.25E-10,-7.72E-10,,,,,,,,,
160.40,-1.24E-11,-7.27E-12,1.27E-11,-1.58E-11,-8.07E-12,-2.16E-11,-2.44E-11,-5.30E-11,-4.37E-11,-1.29E-10,-1.53E-10,-2.19E-10,-4.18E-10,-7.57E-10,,,,,,,,,
